Time,室内 TSP,室内 PM2.5,户外 TSP,户外 PM2.5,环境 PM2.5,室内 CO2,室内 NH3,室内 RH,室内 T,,,,
2021-01-15 15:00:00,130.0 ,12.1 ,90.1 ,13.3 ,37.0 ,496.8 ,0.1 ,22.7 ,5.8 ,,,,
2021-01-15 16:00:00,146.5 ,15.7 ,116.8 ,14.1 ,23.0 ,510.3 ,0.1 ,25.2 ,4.5 ,,,,
2021-01-15 17:00:00,157.8 ,13.8 ,128.1 ,14.2 ,22.0 ,683.0 ,0.6 ,34.8 ,2.8 ,,,,
2021-01-15 18:00:00,244.3 ,17.5 ,127.7 ,13.9 ,20.0 ,705.0 ,1.2 ,42.3 ,1.6 ,,,,
2021-01-15 19:00:00,226.4 ,32.1 ,157.5 ,21.1 ,27.0 ,797.0 ,1.3 ,48.6 ,0.1 ,,,,
2021-01-15 20:00:00,156.6 ,28.7 ,118.7 ,22.4 ,35.0 ,838.8 ,1.4 ,51.9 ,-0.8 ,,,,
2021-01-15 21:00:00,117.3 ,34.6 ,88.6 ,30.9 ,36.0 ,829.5 ,1.3 ,51.2 ,-0.6 ,,,,
2021-01-15 22:00:00,36.5 ,15.4 ,23.9 ,15.6 ,34.0 ,705.7 ,0.6 ,34.7 ,-0.9 ,,,,
2021-01-15 23:00:00,35.9 ,15.6 ,21.8 ,15.0 ,26.0 ,730.2 ,0.6 ,37.3 ,-1.3 ,,,,
2021-01-16 00:00:00,52.2 ,20.5 ,25.7 ,16.9 ,30.0 ,757.2 ,0.7 ,44.5 ,-3.0 ,,,,
2021-01-16 01:00:00,32.1 ,16.4 ,20.1 ,14.6 ,37.0 ,737.3 ,0.7 ,39.3 ,-3.0 ,,,,
2021-01-16 02:00:00,36.5 ,18.7 ,25.6 ,16.1 ,37.0 ,729.8 ,0.5 ,38.2 ,-3.8 ,,,,
2021-01-16 03:00:00,53.6 ,29.7 ,38.6 ,22.3 ,53.0 ,711.2 ,0.5 ,43.3 ,-3.9 ,,,,
2021-01-16 04:00:00,66.4 ,34.2 ,49.0 ,25.6 ,34.0 ,755.8 ,0.8 ,54.3 ,-5.1 ,,,,
2021-01-16 05:00:00,68.2 ,31.5 ,54.5 ,23.4 ,29.0 ,739.3 ,0.7 ,53.5 ,-6.4 ,,,,
2021-01-16 06:00:00,51.2 ,30.6 ,47.1 ,24.6 ,22.0 ,691.8 ,0.6 ,49.3 ,-6.9 ,,,,
2021-01-16 07:00:00,62.1 ,36.2 ,49.4 ,23.1 ,33.0 ,687.7 ,0.5 ,47.8 ,-6.8 ,,,,
2021-01-16 08:00:00,93.7 ,49.1 ,44.8 ,25.1 ,16.0 ,642.7 ,0.4 ,42.6 ,-5.5 ,,,,
2021-01-16 09:00:00,50.5 ,18.9 ,24.9 ,16.0 ,14.0 ,631.8 ,0.3 ,40.5 ,-2.5 ,,,,
2021-01-16 10:00:00,41.2 ,13.0 ,16.5 ,12.7 ,8.0 ,602.2 ,0.3 ,43.2 ,-0.7 ,,,,
2021-01-16 11:00:00,34.2 ,10.1 ,22.5 ,10.9 ,12.0 ,582.8 ,0.2 ,33.2 ,1.0 ,,,,
2021-01-16 12:00:00,30.6 ,9.0 ,21.3 ,9.7 ,3.0 ,557.0 ,0.1 ,25.3 ,2.4 ,,,,
2021-01-16 13:00:00,35.4 ,10.0 ,19.8 ,9.9 ,2.0 ,562.5 ,0.1 ,21.6 ,3.5 ,,,,
2021-01-16 14:00:00,49.3 ,8.0 ,31.7 ,6.9 ,1.0 ,559.7 ,0.1 ,18.7 ,3.7 ,,,,
2021-01-16 15:00:00,49.2 ,9.6 ,35.0 ,8.3 ,7.0 ,532.3 ,0.1 ,17.9 ,3.3 ,,,,
2021-01-16 16:00:00,66.3 ,11.5 ,43.3 ,10.9 ,6.0 ,481.2 ,0.0 ,18.3 ,2.1 ,,,,
2021-01-16 17:00:00,59.1 ,10.8 ,34.8 ,11.0 ,4.0 ,571.3 ,0.2 ,23.2 ,0.8 ,,,,
2021-01-16 19:00:00,72.3 ,52.5 ,50.9 ,40.5 ,3.0 ,729.5 ,0.7 ,29.2 ,-0.9 ,,,,
2021-01-16 20:00:00,68.3 ,54.9 ,59.2 ,49.3 ,8.0 ,779.3 ,0.6 ,36.4 ,-1.3 ,,,,
2021-01-16 21:00:00,65.5 ,42.8 ,47.6 ,36.2 ,16.0 ,800.8 ,1.1 ,41.6 ,-2.5 ,,,,
2021-01-16 22:00:00,55.1 ,33.8 ,49.2 ,26.6 ,19.0 ,774.0 ,0.9 ,39.6 ,-2.5 ,,,,
2021-01-16 23:00:00,60.3 ,16.7 ,44.2 ,14.0 ,32.0 ,786.6 ,0.9 ,40.0 ,-2.9 ,,,,
2021-01-17 00:00:00,55.4 ,19.9 ,35.8 ,12.7 ,16.0 ,752.0 ,0.7 ,40.3 ,-3.7 ,,,,
2021-01-17 01:00:00,49.8 ,25.5 ,39.3 ,21.9 ,20.0 ,736.7 ,0.5 ,43.4 ,-4.2 ,,,,
2021-01-17 02:00:00,42.7 ,19.1 ,32.9 ,16.1 ,7.0 ,746.5 ,0.5 ,58.7 ,-5.3 ,,,,
2021-01-17 03:00:00,43.3 ,17.8 ,33.1 ,15.1 ,8.0 ,687.8 ,0.6 ,56.5 ,-5.8 ,,,,
2021-01-17 04:00:00,48.1 ,22.7 ,40.5 ,17.7 ,15.0 ,701.0 ,0.4 ,56.0 ,-5.6 ,,,,
2021-01-17 05:00:00,49.9 ,32.1 ,42.2 ,27.1 ,4.0 ,660.3 ,0.3 ,51.3 ,-5.9 ,,,,
2021-01-17 06:00:00,57.2 ,41.0 ,57.2 ,37.5 ,4.0 ,656.8 ,0.1 ,48.9 ,-6.4 ,,,,
2021-01-17 07:00:00,92.6 ,55.7 ,61.7 ,41.3 ,19.0 ,622.8 ,0.2 ,46.1 ,-6.7 ,,,,
2021-01-17 08:00:00,104.2 ,74.0 ,79.8 ,45.0 ,15.0 ,617.5 ,0.2 ,42.7 ,-5.5 ,,,,
2021-01-17 09:00:00,68.5 ,46.6 ,70.7 ,50.4 ,20.0 ,561.0 ,0.0 ,31.0 ,-3.2 ,,,,
2021-01-17 10:00:00,70.3 ,52.7 ,68.2 ,59.8 ,13.0 ,515.3 ,0.0 ,24.7 ,-0.4 ,,,,
2021-01-17 11:00:00,63.4 ,40.5 ,56.5 ,46.0 ,21.0 ,482.0 ,0.0 ,21.1 ,1.9 ,,,,
2021-01-17 12:00:00,58.4 ,37.8 ,60.1 ,43.4 ,33.0 ,453.6 ,0.0 ,19.0 ,3.0 ,,,,
2021-01-17 13:00:00,71.0 ,28.4 ,65.7 ,29.8 ,34.0 ,479.3 ,0.1 ,19.2 ,4.6 ,,,,
2021-01-17 14:00:00,65.5 ,20.8 ,64.0 ,23.3 ,13.0 ,482.7 ,0.0 ,17.9 ,5.3 ,,,,
2021-01-17 15:00:00,76.8 ,23.0 ,71.3 ,18.8 ,11.0 ,472.2 ,0.1 ,19.9 ,5.5 ,,,,
2021-01-17 16:00:00,95.1 ,26.3 ,93.7 ,19.4 ,10.0 ,481.3 ,0.0 ,19.1 ,5.0 ,,,,
2021-01-17 17:00:00,99.5 ,47.3 ,104.4 ,45.8 ,7.0 ,510.3 ,0.0 ,21.3 ,3.4 ,,,,
2021-01-17 18:00:00,99.6 ,50.9 ,98.1 ,53.2 ,14.0 ,527.5 ,0.0 ,23.6 ,2.3 ,,,,
2021-01-17 19:00:00,201.1 ,57.4 ,110.1 ,43.0 ,23.0 ,719.3 ,0.5 ,40.5 ,1.3 ,,,,
2021-01-17 20:00:00,105.5 ,47.0 ,99.7 ,46.3 ,23.0 ,780.5 ,0.8 ,40.6 ,0.7 ,,,,
2021-01-17 21:00:00,100.1 ,51.3 ,97.4 ,47.6 ,36.0 ,834.7 ,1.1 ,48.0 ,-0.7 ,,,,
2021-01-17 22:00:00,98.2 ,54.3 ,93.8 ,47.3 ,29.0 ,881.7 ,1.2 ,55.8 ,-1.8 ,,,,
2021-01-17 23:00:00,107.4 ,58.0 ,91.0 ,49.2 ,37.0 ,886.3 ,1.2 ,56.9 ,-2.7 ,,,,
2021-01-18 00:00:00,112.6 ,66.9 ,91.9 ,52.8 ,38.0 ,879.8 ,1.2 ,62.1 ,-3.7 ,,,,
2021-01-18 01:00:00,100.3 ,66.2 ,91.5 ,54.5 ,36.0 ,951.3 ,1.4 ,62.7 ,-3.8 ,,,,
2021-01-18 02:00:00,103.2 ,60.6 ,91.5 ,48.8 ,40.0 ,853.8 ,1.0 ,54.6 ,-4.4 ,,,,
2021-01-18 03:00:00,103.9 ,61.5 ,96.3 ,46.6 ,33.0 ,906.3 ,1.1 ,62.2 ,-4.3 ,,,,
2021-01-18 04:00:00,109.0 ,64.9 ,90.4 ,52.8 ,27.0 ,779.8 ,0.8 ,52.8 ,-4.3 ,,,,
2021-01-18 05:00:00,113.0 ,74.3 ,110.0 ,58.4 ,24.0 ,806.0 ,0.5 ,52.2 ,-4.4 ,,,,
2021-01-18 06:00:00,113.7 ,78.6 ,126.6 ,66.8 ,24.0 ,762.8 ,0.4 ,51.3 ,-4.9 ,,,,
2021-01-18 07:00:00,203.6 ,110.9 ,140.0 ,82.0 ,36.0 ,777.8 ,0.5 ,57.9 ,-5.0 ,,,,
2021-01-18 08:00:00,313.1 ,177.5 ,191.0 ,100.3 ,36.0 ,736.7 ,0.3 ,54.4 ,-3.7 ,,,,
2021-01-18 09:00:00,194.0 ,87.6 ,153.8 ,80.5 ,35.0 ,737.0 ,0.2 ,42.3 ,0.8 ,,,,
2021-01-18 10:00:00,79.9 ,18.3 ,60.0 ,18.3 ,28.0 ,620.3 ,0.0 ,26.2 ,4.4 ,,,,
2021-01-18 11:00:00,47.7 ,11.4 ,42.8 ,12.8 ,35.0 ,560.6 ,0.0 ,22.2 ,5.6 ,,,,
2021-01-18 12:00:00,44.4 ,11.5 ,38.8 ,12.3 ,19.0 ,538.7 ,0.0 ,21.0 ,6.7 ,,,,
2021-01-18 13:00:00,61.5 ,12.6 ,41.1 ,11.7 ,18.0 ,519.8 ,0.0 ,20.3 ,7.7 ,,,,
2021-01-18 14:00:00,70.2 ,13.9 ,47.2 ,12.9 ,16.0 ,522.3 ,0.0 ,19.6 ,7.6 ,,,,
2021-01-18 15:00:00,57.4 ,17.0 ,50.2 ,15.4 ,20.0 ,517.6 ,0.0 ,20.2 ,6.9 ,,,,
2021-01-18 16:00:00,66.9 ,19.9 ,54.8 ,17.5 ,18.0 ,621.0 ,0.1 ,20.2 ,6.2 ,,,,
2021-01-18 17:00:00,91.2 ,30.7 ,71.0 ,30.5 ,13.0 ,641.7 ,0.1 ,22.7 ,3.6 ,,,,
2021-01-18 20:00:00,69.5 ,32.5 ,64.4 ,32.7 ,14.0 ,557.2 ,0.9 ,64.9 ,-1.9 ,,,,
2021-01-18 21:00:00,64.8 ,33.6 ,113.6 ,34.0 ,23.0 ,538.8 ,1.0 ,66.7 ,-2.0 ,,,,
2021-01-18 22:00:00,62.5 ,27.0 ,54.9 ,27.2 ,19.0 ,539.0 ,0.9 ,65.5 ,-2.2 ,,,,
2021-01-18 23:00:00,55.2 ,24.6 ,49.4 ,23.9 ,12.0 ,520.8 ,0.7 ,63.0 ,-2.3 ,,,,
2021-01-19 00:00:00,52.3 ,20.7 ,46.8 ,20.4 ,22.0 ,544.0 ,0.5 ,63.7 ,-2.4 ,,,,
2021-01-19 01:00:00,46.5 ,18.3 ,38.9 ,17.6 ,22.0 ,583.8 ,0.5 ,63.6 ,-1.9 ,,,,
2021-01-19 02:00:00,47.6 ,16.5 ,37.8 ,17.7 ,14.0 ,586.8 ,0.5 ,66.7 ,-2.8 ,,,,
2021-01-19 03:00:00,41.2 ,17.5 ,28.5 ,18.3 ,11.0 ,556.8 ,0.4 ,66.1 ,-5.0 ,,,,
2021-01-19 04:00:00,35.1 ,19.2 ,25.1 ,19.5 ,14.0 ,555.0 ,0.3 ,63.6 ,-5.7 ,,,,
2021-01-19 05:00:00,34.8 ,21.1 ,27.6 ,20.5 ,14.0 ,586.2 ,0.2 ,59.5 ,-6.2 ,,,,
2021-01-19 06:00:00,42.4 ,29.7 ,28.9 ,24.8 ,14.0 ,558.8 ,0.2 ,60.4 ,-6.3 ,,,,
2021-01-19 07:00:00,57.9 ,33.0 ,34.9 ,28.4 ,26.0 ,540.8 ,0.2 ,61.0 ,-6.6 ,,,,
2021-01-19 08:00:00,66.7 ,39.9 ,27.5 ,33.1 ,15.0 ,538.2 ,0.2 ,58.2 ,-6.4 ,,,,
2021-01-19 09:00:00,70.9 ,37.9 ,45.0 ,36.9 ,21.0 ,570.5 ,0.2 ,60.5 ,-6.1 ,,,,
2021-01-19 10:00:00,53.0 ,37.8 ,46.8 ,39.8 ,20.0 ,597.2 ,0.3 ,63.4 ,-4.8 ,,,,
2021-01-19 11:00:00,50.0 ,39.3 ,54.5 ,41.4 ,24.0 ,556.8 ,0.2 ,61.7 ,-3.4 ,,,,
2021-01-19 14:00:00,65.4 ,57.5 ,59.5 ,55.6 ,8.0 ,525.8 ,0.1 ,57.9 ,-0.4 ,,,,
2021-01-19 15:00:00,90.2 ,65.7 ,56.3 ,51.5 ,39.0 ,519.0 ,0.1 ,56.0 ,-0.2 ,,,,
2021-01-19 16:00:00,81.6 ,66.6 ,75.8 ,61.0 ,43.0 ,544.2 ,0.3 ,59.9 ,-1.0 ,,,,
2021-01-19 17:00:00,105.3 ,68.8 ,82.5 ,63.1 ,50.0 ,610.5 ,0.4 ,67.7 ,-1.3 ,,,,
2021-01-19 18:00:00,125.4 ,69.8 ,75.4 ,62.8 ,38.0 ,639.2 ,0.5 ,71.4 ,-1.6 ,,,,
2021-01-19 19:00:00,104.3 ,81.4 ,132.3 ,66.5 ,39.0 ,678.7 ,0.4 ,68.5 ,-1.7 ,,,,
2021-01-19 20:00:00,88.5 ,85.5 ,84.9 ,79.0 ,27.0 ,709.5 ,0.4 ,68.5 ,-1.8 ,,,,
2021-01-19 21:00:00,94.3 ,84.6 ,149.0 ,77.6 ,41.0 ,719.6 ,0.4 ,68.9 ,-2.3 ,,,,
2021-01-19 22:00:00,111.4 ,89.2 ,125.4 ,80.8 ,33.0 ,800.3 ,0.5 ,65.0 ,-2.9 ,,,,
2021-01-19 23:00:00,107.0 ,99.7 ,108.5 ,89.0 ,38.0 ,801.7 ,0.4 ,73.7 ,-3.9 ,,,,
2021-01-20 00:00:00,107.9 ,113.7 ,113.0 ,92.5 ,42.0 ,730.5 ,0.4 ,74.1 ,-4.7 ,,,,
2021-01-20 01:00:00,86.8 ,111.5 ,120.0 ,95.7 ,49.0 ,740.5 ,0.4 ,74.8 ,-4.7 ,,,,
2021-01-20 03:00:00,100.4 ,115.2 ,119.5 ,99.7 ,51.0 ,736.0 ,0.3 ,75.0 ,-4.8 ,,,,
2021-01-20 04:00:00,96.4 ,114.3 ,154.0 ,101.7 ,52.0 ,735.8 ,0.3 ,74.2 ,-4.5 ,,,,
2021-01-20 05:00:00,109.3 ,115.7 ,140.3 ,106.7 ,55.0 ,717.2 ,0.3 ,75.1 ,-4.2 ,,,,
2021-01-20 06:00:00,132.2 ,124.0 ,146.0 ,115.3 ,62.0 ,696.8 ,0.3 ,74.4 ,-3.5 ,,,,
2021-01-20 07:00:00,155.8 ,128.0 ,157.2 ,124.8 ,71.0 ,694.2 ,0.3 ,75.8 ,-2.4 ,,,,
2021-01-20 08:00:00,188.6 ,157.7 ,183.2 ,122.7 ,68.0 ,632.3 ,0.3 ,76.6 ,-1.9 ,,,,
2021-01-20 09:00:00,188.6 ,131.1 ,175.3 ,117.9 ,65.0 ,603.0 ,0.2 ,79.2 ,-2.8 ,,,,
2021-01-20 13:00:00,92.1 ,117.8 ,138.0 ,111.7 ,74.0 ,571.6 ,0.0 ,52.6 ,3.4 ,,,,
2021-01-22 11:00:00,101.4 ,86.9 ,100.9 ,88.8 ,74.0 ,548.5 ,0.0 ,47.9 ,4.5 ,,,,
2021-01-22 12:00:00,88.8 ,65.6 ,87.1 ,65.3 ,48.0 ,508.8 ,0.0 ,41.0 ,6.1 ,,,,
2021-01-22 13:00:00,86.0 ,64.5 ,83.4 ,64.5 ,40.0 ,481.8 ,0.0 ,36.8 ,6.6 ,,,,
2021-01-22 14:00:00,88.4 ,64.3 ,82.4 ,61.5 ,43.0 ,488.8 ,0.0 ,35.9 ,6.9 ,,,,
2021-01-22 15:00:00,92.2 ,61.1 ,85.3 ,57.4 ,47.0 ,471.3 ,0.0 ,37.1 ,6.4 ,,,,
2021-01-22 16:00:00,92.5 ,54.2 ,89.3 ,51.3 ,34.0 ,471.8 ,0.0 ,41.2 ,5.0 ,,,,
2021-01-22 17:00:00,128.1 ,59.2 ,102.9 ,58.5 ,42.0 ,527.2 ,0.0 ,48.3 ,3.8 ,,,,
2021-01-22 18:00:00,107.8 ,64.2 ,109.8 ,58.6 ,38.0 ,575.3 ,0.3 ,54.4 ,2.6 ,,,,
2021-01-22 19:00:00,109.8 ,61.7 ,121.5 ,55.2 ,31.0 ,583.5 ,0.4 ,57.1 ,1.7 ,,,,
2021-01-22 20:00:00,100.9 ,82.2 ,106.6 ,74.7 ,37.0 ,604.2 ,0.5 ,61.3 ,0.9 ,,,,
2021-01-22 21:00:00,88.8 ,78.6 ,96.6 ,72.4 ,36.0 ,593.3 ,0.4 ,62.1 ,0.6 ,,,,
2021-01-22 22:00:00,97.4 ,112.0 ,107.5 ,128.3 ,39.0 ,614.2 ,0.5 ,67.8 ,-0.3 ,,,,
2021-01-22 23:00:00,80.1 ,71.9 ,109.9 ,89.4 ,49.0 ,585.5 ,0.5 ,66.8 ,-0.8 ,,,,
2021-01-23 00:00:00,95.4 ,76.0 ,104.4 ,78.8 ,44.0 ,609.5 ,0.6 ,71.3 ,-1.3 ,,,,
2021-01-23 01:00:00,86.3 ,72.4 ,102.3 ,70.7 ,44.0 ,672.7 ,0.6 ,71.9 ,-1.1 ,,,,
2021-01-23 02:00:00,77.8 ,68.6 ,89.9 ,65.5 ,40.0 ,665.2 ,0.6 ,74.6 ,-1.8 ,,,,
2021-01-23 03:00:00,79.1 ,73.7 ,81.8 ,69.1 ,36.0 ,687.5 ,0.5 ,74.1 ,-2.5 ,,,,
2021-01-23 04:00:00,91.7 ,110.7 ,147.8 ,93.5 ,41.0 ,685.0 ,0.5 ,76.7 ,-3.0 ,,,,
2021-01-23 05:00:00,92.0 ,111.0 ,144.8 ,96.6 ,56.0 ,645.8 ,0.4 ,78.0 ,-3.9 ,,,,
2021-01-23 06:00:00,140.8 ,110.2 ,156.2 ,97.1 ,50.0 ,670.0 ,0.5 ,79.4 ,-4.3 ,,,,
2021-01-23 07:00:00,207.3 ,124.9 ,181.7 ,107.3 ,52.0 ,659.2 ,0.6 ,78.3 ,-3.9 ,,,,
2021-01-23 08:00:00,129.1 ,155.7 ,204.1 ,115.0 ,60.0 ,597.7 ,0.5 ,77.4 ,-3.2 ,,,,
2021-01-23 09:00:00,168.2 ,165.4 ,180.0 ,153.5 ,69.0 ,586.8 ,0.4 ,73.2 ,-0.4 ,,,,
2021-01-23 11:00:00,65.3 ,86.3 ,384.0 ,78.7 ,62.0 ,511.8 ,0.0 ,54.3 ,4.9 ,,,,
2021-01-23 16:00:00,97.6 ,93.7 ,113.4 ,87.2 ,63.0 ,468.7 ,0.0 ,37.6 ,6.4 ,,,,
2021-01-23 17:00:00,317.2 ,97.6 ,123.6 ,90.3 ,48.0 ,585.0 ,0.0 ,46.9 ,5.6 ,,,,
2021-01-23 18:00:00,165.0 ,119.9 ,182.8 ,104.7 ,51.0 ,731.2 ,0.6 ,57.1 ,3.9 ,,,,
2021-01-23 19:00:00,333.8 ,172.4 ,214.3 ,139.8 ,58.0 ,823.2 ,0.8 ,65.4 ,2.6 ,,,,
2021-01-23 20:00:00,318.7 ,199.1 ,238.8 ,163.2 ,64.0 ,841.2 ,0.7 ,67.3 ,1.8 ,,,,
2021-01-26 12:00:00,161.6 ,156.0 ,159.9 ,146.7 ,41.0 ,537.7 ,0.2 ,58.5 ,6.7 ,,,,
2021-01-26 14:00:00,105.4 ,73.2 ,113.9 ,70.1 ,58.0 ,526.8 ,0.0 ,32.7 ,10.4 ,,,,
2021-01-26 15:00:00,111.2 ,79.6 ,113.2 ,78.2 ,54.0 ,559.3 ,0.0 ,32.3 ,10.7 ,,,,
2021-01-26 16:00:00,134.3 ,100.6 ,134.7 ,105.2 ,21.0 ,478.0 ,0.0 ,30.5 ,8.6 ,,,,
2021-01-26 17:00:00,182.3 ,136.4 ,204.8 ,134.1 ,31.0 ,566.8 ,0.1 ,43.9 ,6.9 ,,,,
2021-01-26 18:00:00,368.8 ,160.6 ,230.4 ,150.4 ,44.0 ,745.0 ,0.7 ,62.6 ,4.8 ,,,,
2021-01-26 19:00:00,233.9 ,155.0 ,219.6 ,145.0 ,63.0 ,668.8 ,0.4 ,58.8 ,3.4 ,,,,
2021-01-27 06:00:00,277.7 ,136.2 ,185.1 ,126.7 ,69.0 ,697.8 ,0.5 ,70.6 ,-1.0 ,,,,
2021-01-27 07:00:00,228.6 ,137.2 ,175.3 ,126.1 ,69.0 ,690.3 ,0.5 ,71.5 ,-1.6 ,,,,
2021-01-27 23:00:00,67.1 ,8.7 ,47.9 ,9.8 ,39.0 ,499.8 ,0.0 ,39.5 ,2.7 ,,,,
2021-01-28 00:00:00,58.4 ,8.9 ,41.9 ,8.9 ,5.0 ,539.2 ,0.1 ,39.4 ,1.3 ,,,,
2021-01-28 02:00:00,50.1 ,6.3 ,37.9 ,7.0 ,8.0 ,571.2 ,0.0 ,30.8 ,1.1 ,,,,
2021-01-28 03:00:00,171.5 ,6.3 ,171.6 ,8.5 ,14.0 ,531.3 ,0.0 ,23.6 ,0.6 ,,,,
2021-01-28 08:00:00,240.8 ,7.6 ,362.6 ,8.2 ,9.0 ,462.3 ,0.0 ,18.5 ,-3.2 ,,,,
2021-01-28 10:00:00,87.1 ,4.6 ,72.6 ,5.8 ,10.0 ,493.0 ,0.0 ,17.5 ,-1.7 ,,,,
2021-01-28 11:00:00,50.2 ,4.9 ,40.8 ,6.6 ,27.0 ,495.2 ,0.1 ,16.8 ,-0.8 ,,,,
2021-01-28 12:00:00,39.9 ,5.0 ,30.0 ,6.9 ,31.0 ,502.0 ,0.0 ,15.8 ,-0.1 ,,,,
2021-01-28 13:00:00,43.8 ,7.7 ,37.4 ,10.1 ,3.0 ,489.2 ,0.0 ,15.0 ,0.1 ,,,,
2021-01-28 14:00:00,47.7 ,7.4 ,34.9 ,8.6 ,10.0 ,478.8 ,0.0 ,15.0 ,0.3 ,,,,
2021-01-28 15:00:00,60.9 ,68.2 ,30.5 ,21.6 ,5.0 ,481.7 ,0.1 ,16.7 ,0.6 ,,,,
2021-01-28 16:00:00,50.2 ,16.1 ,27.4 ,10.3 ,8.0 ,437.0 ,0.0 ,16.1 ,-0.3 ,,,,
2021-01-28 17:00:00,48.2 ,8.0 ,31.6 ,8.2 ,5.0 ,536.8 ,0.1 ,22.7 ,-1.4 ,,,,
2021-01-28 18:00:00,86.1 ,15.3 ,47.1 ,12.0 ,8.0 ,554.0 ,0.2 ,28.4 ,-2.9 ,,,,
2021-01-28 19:00:00,130.1 ,21.8 ,58.9 ,12.7 ,14.0 ,577.0 ,0.4 ,32.2 ,-3.6 ,,,,
2021-01-28 20:00:00,46.3 ,17.4 ,43.5 ,15.0 ,20.0 ,566.8 ,0.5 ,34.1 ,-4.1 ,,,,
2021-01-28 21:00:00,42.8 ,16.4 ,43.9 ,14.7 ,12.0 ,577.0 ,0.4 ,32.5 ,-4.3 ,,,,
2021-01-28 22:00:00,58.0 ,23.3 ,51.1 ,17.6 ,10.0 ,754.0 ,0.4 ,34.6 ,-4.3 ,,,,
2021-01-28 23:00:00,66.4 ,21.7 ,64.5 ,18.2 ,2.0 ,780.3 ,0.4 ,33.3 ,-4.5 ,,,,
2021-01-29 00:00:00,78.6 ,26.9 ,74.6 ,18.5 ,17.0 ,577.3 ,0.3 ,38.4 ,-5.5 ,,,,
2021-01-29 01:00:00,63.9 ,25.5 ,75.4 ,19.7 ,5.0 ,656.3 ,0.7 ,49.2 ,-5.7 ,,,,
2021-01-29 02:00:00,57.9 ,30.6 ,57.2 ,22.6 ,12.0 ,683.0 ,0.9 ,51.2 ,-5.9 ,,,,
2021-01-29 03:00:00,51.8 ,38.6 ,51.6 ,28.5 ,12.0 ,668.3 ,0.8 ,51.9 ,-7.1 ,,,,
2021-01-29 04:00:00,47.6 ,35.4 ,46.2 ,25.5 ,6.0 ,652.3 ,0.7 ,53.0 ,-7.7 ,,,,
2021-01-29 05:00:00,45.4 ,33.8 ,43.9 ,24.5 ,14.0 ,603.8 ,0.6 ,53.6 ,-8.5 ,,,,
2021-01-29 06:00:00,55.2 ,37.3 ,60.8 ,26.6 ,17.0 ,528.3 ,0.4 ,63.0 ,-8.9 ,,,,
2021-01-29 07:00:00,186.1 ,40.7 ,103.1 ,30.2 ,14.0 ,525.7 ,0.6 ,60.3 ,-8.5 ,,,,
2021-01-29 08:00:00,128.3 ,63.8 ,82.6 ,29.8 ,12.0 ,507.3 ,0.7 ,56.0 ,-7.0 ,,,,
2021-01-29 09:00:00,99.7 ,39.3 ,64.6 ,36.7 ,16.0 ,434.7 ,0.3 ,47.2 ,-4.6 ,,,,
2021-01-29 10:00:00,78.3 ,49.2 ,64.4 ,49.1 ,23.0 ,400.0 ,0.3 ,42.5 ,-2.0 ,,,,
2021-01-29 11:00:00,72.8 ,51.8 ,74.7 ,51.3 ,44.0 ,400.0 ,0.2 ,36.7 ,-0.2 ,,,,
2021-01-29 12:00:00,74.2 ,43.1 ,82.2 ,42.9 ,27.0 ,400.0 ,0.1 ,33.9 ,1.1 ,,,,
2021-01-29 13:00:00,83.0 ,40.2 ,89.7 ,39.0 ,38.0 ,400.0 ,0.0 ,31.9 ,2.5 ,,,,
2021-01-29 14:00:00,91.9 ,42.4 ,104.8 ,40.5 ,34.0 ,400.0 ,0.0 ,28.4 ,3.6 ,,,,
2021-01-29 15:00:00,95.9 ,51.5 ,107.1 ,47.0 ,27.0 ,400.0 ,0.0 ,27.6 ,3.8 ,,,,
2021-01-29 16:00:00,121.2 ,65.7 ,123.8 ,49.4 ,31.0 ,400.0 ,0.0 ,31.2 ,4.0 ,,,,
2021-01-29 17:00:00,148.3 ,58.2 ,132.0 ,54.1 ,38.0 ,401.3 ,0.2 ,39.5 ,2.5 ,,,,
2021-01-29 18:00:00,288.3 ,82.9 ,159.5 ,62.0 ,35.0 ,479.0 ,0.5 ,53.5 ,0.5 ,,,,
2021-01-29 20:00:00,122.5 ,98.1 ,113.9 ,78.5 ,53.0 ,654.3 ,0.8 ,64.1 ,-1.2 ,,,,
2021-01-29 21:00:00,120.0 ,112.6 ,125.0 ,88.6 ,59.0 ,661.0 ,0.7 ,66.2 ,-2.3 ,,,,
2021-01-29 22:00:00,118.5 ,109.0 ,122.8 ,94.3 ,57.0 ,675.0 ,0.7 ,67.7 ,-3.2 ,,,,
2021-01-29 23:00:00,114.8 ,108.2 ,123.0 ,93.3 ,56.0 ,670.7 ,0.6 ,72.3 ,-4.5 ,,,,
2021-01-30 00:00:00,117.5 ,120.3 ,114.7 ,97.4 ,62.0 ,646.0 ,0.6 ,70.0 ,-5.5 ,,,,
2021-01-30 01:00:00,114.6 ,112.4 ,128.9 ,97.1 ,53.0 ,621.0 ,0.6 ,65.8 ,-6.0 ,,,,
2021-01-30 02:00:00,103.2 ,113.9 ,128.0 ,98.6 ,46.0 ,609.3 ,0.5 ,65.9 ,-5.9 ,,,,
2021-01-30 03:00:00,106.8 ,116.3 ,116.0 ,100.5 ,62.0 ,604.7 ,0.5 ,67.1 ,-6.0 ,,,,
